Unnamed: 0,inn,name,region,okved,status_Действующая организация,status_Деятельность прекращена,status_Процесс банкротства,status_Процесс исключения,status_Процесс реорганизации,status_Стадия ликвидации,Закупки,2020,2021,2022,2023,2024,2025,СумНедоим,СумДолг,ОстЗадолж,2021_1100_СумОтч,2021_1100_СумПред,2021_2110_СумОтч,2021_2110_СумПред,2021_2200_СумОтч,2021_2200_СумПред,2022_1100_СумОтч,2022_1100_СумПред,2022_2110_СумОтч,2022_2110_СумПред,2022_2200_СумОтч,2022_2200_СумПред,2023_1100_СумОтч,2023_1100_СумПред,2023_2110_СумОтч,2023_2110_СумПред,2023_2200_СумОтч,2023_2200_СумПред,2024_1100_СумОтч,2024_1100_СумПред,2024_2110_СумОтч,2024_2110_СумПред,2024_2200_СумОтч,2024_2200_СумПред,2025_1100_СумОтч,2025_1100_СумПред,2025_2110_СумОтч,2025_2110_СумПред,2025_2200_СумОтч,2025_2200_СумПред,2021_1210_СумОтч,2021_1210_СумПред,2021_1360_СумОтч,2021_1360_СумПред,2021_2400_СумОтч,2021_2400_СумПред,2022_1210_СумОтч,2022_1210_СумПред,2022_1360_СумОтч,2022_1360_СумПред,2022_2400_СумОтч,2022_2400_СумПред,2023_1210_СумОтч,2023_1210_СумПред,2023_1360_СумОтч,2023_1360_СумПред,2023_2400_СумОтч,2023_2400_СумПред,2024_1210_СумОтч,2024_1210_СумПред,2024_1360_СумОтч,2024_1360_СумПред,2024_2400_СумОтч,2024_2400_СумПред,2025_1210_СумОтч,2025_1210_СумПред,2025_1360_СумОтч,2025_1360_СумПред,2025_2400_СумОтч,2025_2400_СумПред,Дата регистрации,count_2021,sum_2021,count_2022,sum_2022,count_2023,sum_2023,count_2024,sum_2024,count_2025,sum_2025,event_timestamp
6400,7810435115,"ООО ""ТЗ ""ПБТ""",36,192,False,False,True,False,False,False,433638,0.0,0.0,0.0,0.0,0.0,0.0,13718878.79,30454.15,20454.15,0,0,201016000,277452000,0,0,0,0,218382000,201016000,0,0,0,0,159601000,218382000,0,0,0,0,53833000,159601000,0,0,0,0,0,0,0,0,99756000,0,0,0,2940000,2249000,76875000,0,0,0,3010000,2940000,101514000,0,0,0,3479000,3010000,91073000,0,0,0,-9337000,3479000,0,0,0,0,0,0,2016,4,2648586.5,5,5486525.75,7,33371938.19,3,42775615.28,0,0.0,2025-04-30 15:38:33.633104
6401,3514000357,"АО ""АГРОФИРМА ИМЕНИ ПАВЛОВА""",31,34,True,False,False,False,False,False,15661700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256134000,0,411600000,379985000,5438000,-3016000,398596000,0,489724000,411600000,-6852000,5438000,430491000,0,460672000,489724000,10963000,-6852000,470133000,0,512094000,460672000,-42334000,-23154000,0,0,0,0,0,0,153639000,0,4000,0,62232000,46840000,157343000,0,4000,0,102471000,62232000,194641000,0,4000,0,6212000,102471000,150498000,0,4000,0,104770000,6212000,0,0,0,0,0,0,2001,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-04-30 15:38:33.633104
6402,6320011250,"ООО ФИРМА ""РЕГИОН ВОЛГА""",151,198,False,False,False,False,True,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134858000,0,635617000,332358000,29581000,14730000,130312000,0,468957000,635617000,33096000,29581000,142388000,0,749908000,468957000,45026000,33096000,200696000,0,1013413000,749908000,66362000,45026000,0,0,0,0,0,0,74156000,0,0,0,2103000,5733000,90747000,0,0,0,1033000,2103000,59739000,0,0,0,11681000,1033000,66840000,0,0,0,19168000,11681000,0,0,0,0,0,0,1995,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-04-30 15:38:33.633104
6403,7715796760,"ООО ""РА 3Д ДИСПЛЕЙ""",96,135,True,False,False,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5159000,0,761841000,587494000,39007000,9478000,10304000,0,518449000,761841000,-18155000,39007000,5536000,0,622721000,518449000,12974000,-18155000,934000,0,1012335000,622721000,102305000,12974000,0,0,0,0,0,0,56378000,0,0,0,15108000,34000,33495000,0,0,0,-25690000,15108000,41827000,0,0,0,3022000,-25690000,32163000,0,0,0,49180000,3022000,0,0,0,0,0,0,2010,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-04-30 15:38:33.633104
6404,6320035236,"ООО ""ТИОНЕ""",149,515,True,False,False,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,0,0,460954000,120708000,0,0,0,0,461575000,460954000,0,0,0,0,648614000,461575000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5633000,0,0,0,13785000,-1775000,4251000,0,0,0,18877000,13785000,205000,0,0,0,6955000,18877000,0,0,0,0,0,0,0,0,0,0,0,0,2019,0,0.0,0,0.0,0,0.0,1,419181.34,0,0.0,2025-04-30 15:38:33.633104
6405,5042141010,"ООО ""ЗАВОД ТЕМП""",96,661,True,False,False,False,False,False,41385036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,614154000,456416000,0,0,0,0,966623000,614154000,0,0,0,0,686400000,966623000,0,0,0,0,591672000,686400000,0,0,0,0,0,0,0,0,53144000,0,0,0,47591000,8192000,58003000,0,0,0,93687000,47591000,63676000,0,0,0,82001000,93687000,101422000,0,0,0,117330000,82001000,0,0,0,0,0,0,2016,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-04-30 15:38:33.633104
6406,7813288758,"ООО ""БРЕНТА""",153,661,False,True,False,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,208167000,551433000,1511000,2933000,0,0,464690000,208167000,3044000,1511000,0,0,36998000,464690000,552000,3044000,0,0,0,0,0,0,0,0,0,0,0,0,11222000,0,0,0,1186000,2310000,6989000,0,0,0,2415000,1186000,0,0,0,0,426000,2415000,0,0,0,0,0,0,0,0,0,0,0,0,2017,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-04-30 15:38:33.633104
6407,5321059037,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПАЛИВ""",109,536,True,False,False,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,80854.02,0.0,0.0,5321000,0,355254000,268071000,-2258000,-993000,4990000,0,429052000,355254000,4177000,-2258000,4660000,0,413183000,429052000,3157000,4177000,4355000,0,454199000,413183000,3135000,3157000,0,0,0,0,0,0,15584000,0,0,0,2616000,880000,15709000,0,0,0,4314000,2616000,12503000,0,0,0,-604000,4314000,10479000,0,0,0,443000,-604000,0,0,0,0,0,0,1996,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-04-30 15:38:33.633104
6408,9710021403,"ООО ""ФАЛДИ""",96,344,True,False,False,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,312467.87,10000.0,0.0,0,0,208155000,168615000,0,0,0,0,302004000,208155000,0,0,0,0,441421000,302004000,0,0,0,0,411722000,441421000,0,0,0,0,0,0,0,0,29176000,0,0,0,2115000,1788000,23249000,0,0,0,2703000,2115000,27156000,0,0,0,4836000,2703000,23167000,0,0,0,9124000,4836000,0,0,0,0,0,0,2016,0,0.0,0,0.0,1,122310.74,1,952654.44,0,0.0,2025-04-30 15:38:33.633104
6409,7716789082,"ООО ""ТОРГОВЫЙ ДОМ ДАР""",35,573,False,True,False,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6947000,0,201950000,271206000,3820000,26694000,3915000,0,188122000,201950000,34108000,3820000,950000,0,170991000,188122000,10328000,34108000,0,0,0,0,0,0,0,0,0,0,0,0,31048000,0,0,0,-8155000,4030000,17631000,0,0,0,-4610000,-8154000,22367000,0,0,0,-47888000,-4610000,0,0,0,0,0,0,0,0,0,0,0,0,2014,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-04-30 15:38:33.633104
6410,5075033323,"ООО ""ТРАНС-ЗАПАД""",97,458,False,False,True,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,86656.0,10000.0,0.0,61758000,0,231272000,282628000,4835000,4503000,23050000,0,144032000,231272000,-4111000,4835000,7216000,0,83358000,144032000,-570000,-4111000,0,0,0,0,0,0,0,0,0,0,0,0,7772000,0,0,0,1069000,626000,29098000,0,0,0,1474000,1069000,57901000,0,0,0,3630000,1474000,0,0,0,0,0,0,0,0,0,0,0,0,2006,0,0.0,2,1589553.15,0,0.0,3,17250525.06,2,13160000.0,2025-04-30 15:38:33.633104
6411,2310210940,"ООО ""АБСОЛЮТ""",95,625,True,False,False,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4259000,0,1461595000,1665179000,16553000,28165000,2102000,0,1224622000,1461595000,20413000,16553000,13220000,0,2470203000,1224622000,167975000,20413000,28882000,0,3510030000,2470203000,338172000,167975000,0,0,0,0,0,0,3851000,0,0,0,11063000,21255000,152247000,0,0,0,15927000,11063000,461202000,0,0,0,124797000,15927000,273583000,0,0,0,258922000,124797000,0,0,0,0,0,0,2018,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-04-30 15:38:33.633104
6412,5507088308,"ООО ""ТОРГИНВЕСТ""",115,543,True,False,False,False,False,False,1819392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,454057000,436526000,21758000,14309000,0,0,437693000,454057000,13159000,21758000,0,0,431737000,437693000,9770000,13159000,0,0,447344000,431737000,9147000,9770000,0,0,0,0,0,0,53992000,0,0,0,345000,156000,49670000,0,0,0,346000,345000,51133000,0,0,0,715000,346000,50581000,0,0,0,728000,715000,0,0,0,0,0,0,2007,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-04-30 15:38:33.633104
6413,7713790650,"ООО ""РАЙТ ГРУПП""",35,661,True,False,False,False,False,False,56375256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,557000,0,156928000,156693000,3031000,17887000,227000,0,292361000,156928000,64168000,3031000,2510000,0,247812000,292361000,33537000,64168000,19532000,0,2840289000,247812000,130803000,33537000,0,0,0,0,0,0,51505000,0,0,0,2296000,11706000,55240000,0,0,0,38352000,2296000,70847000,0,0,0,20652000,38352000,108829000,0,0,0,76984000,20652000,0,0,0,0,0,0,2014,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-04-30 15:38:33.633104
6414,5904265514,"ООО ""СТРОЙИНВЕСТ""",125,260,True,False,False,False,False,False,525900996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,2000.0,48285000,0,367090000,318788000,11419000,9552000,37471000,0,427109000,367090000,9404000,11419000,35660000,0,387187000,427109000,3926000,9404000,53987000,0,780353000,387187000,11066000,3926000,0,0,0,0,0,0,8834000,0,0,0,4605000,4171000,5989000,0,0,0,5512000,4605000,23051000,0,0,0,4440000,5512000,7986000,0,0,0,8617000,4440000,0,0,0,0,0,0,2012,1,135000.0,1,53400.0,1,0.0,1,57923.3,0,0.0,2025-04-30 15:38:33.633104
6415,4703128724,"ООО ""АВТОПОЛЕ Н""",85,447,True,False,False,False,False,False,117064568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,21646000,0,5453139000,2500514000,108846000,81318000,118363000,0,5915755000,5453139000,-19753000,108846000,87667000,0,14167318000,5915755000,17476000,-19753000,338155000,0,29304609000,14167318000,81194000,17476000,0,0,0,0,0,0,912026000,0,0,0,108584000,37635000,1023818000,0,0,0,31000000,108584000,2076997000,0,0,0,87329000,31000000,1860246000,0,0,0,44223000,87329000,0,0,0,0,0,0,2012,0,0.0,0,0.0,1,41034.42,3,462729.5,0,0.0,2025-04-30 15:38:33.633104
6416,7805102449,"ООО ""АЦ ПЕТЕРБУРГ""",36,447,False,False,True,False,False,False,31624378,0.0,0.0,0.0,0.0,0.0,0.0,13752887.42,13000.0,3000.0,361143000,0,22075000,715325000,-8366000,-36316000,308640000,0,19430000,22075000,-3559000,-8366000,0,0,0,19430000,-17118000,-3559000,0,0,0,0,-36000,-17118000,0,0,0,0,0,0,9584000,0,0,0,-15107000,-308721000,9584000,0,0,0,-17827000,-15107000,0,0,0,0,31314000,-17827000,0,0,0,0,-70000,31314000,0,0,0,0,0,0,1998,6,11811035.39,1,6000.0,2,120000.0,0,0.0,0,0.0,2025-04-30 15:38:33.633104
6417,5405506771,"ООО ""МБ-СИСТЕМ""",111,661,True,False,False,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,211888000,296702000,29250000,48051000,0,0,288724000,211888000,52233000,29250000,18354000,0,361159000,288724000,112855000,52233000,16140000,0,626409000,361159000,171850000,112855000,0,0,0,0,0,0,28231000,0,0,0,24347000,36724000,23239000,0,0,0,35382000,24347000,82141000,0,0,0,93816000,35382000,59461000,0,0,0,137073000,93816000,0,0,0,0,0,0,2014,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-04-30 15:38:33.633104
6418,7813300726,"ООО ""СМАРТИНТЕХ""",153,602,True,False,False,False,False,False,40963671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,247605000,131376000,0,0,0,0,242223000,247605000,0,0,0,0,324402000,242223000,0,0,0,0,264688000,324402000,0,0,0,0,0,0,0,0,13175000,0,0,0,4463000,5942000,12067000,0,0,0,20783000,4463000,10416000,0,0,0,12721000,20913000,4121000,0,0,0,9523000,12712000,0,0,0,0,0,0,2004,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-04-30 15:38:33.633104
6419,5837062146,"ООО ""ТД КАМЕНКА-МЯСО""",124,524,True,False,False,False,False,False,26718389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,315710000,233920000,0,0,0,0,207583000,315710000,0,0,0,0,151683000,207583000,0,0,0,0,135814000,151683000,0,0,0,0,0,0,0,0,2359000,0,0,0,570000,497000,2307000,0,0,0,304000,570000,2977000,0,0,0,296000,304000,2349000,0,0,0,347000,296000,0,0,0,0,0,0,2014,1,586756.81,0,0.0,0,0.0,1,1000.0,1,6438785.0,2025-04-30 15:38:33.633104
6420,7714899227,"ООО ""АДГЕЗИКА""",96,638,True,False,False,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6030000,0,251929000,139165000,21559000,10315000,9048000,0,205741000,251929000,10204000,21559000,6373000,0,197817000,205741000,14351000,10204000,6081000,0,192158000,197817000,22622000,14351000,0,0,0,0,0,0,47439000,0,0,0,-2324000,3906000,39229000,0,0,0,7161000,-2324000,40798000,0,0,0,-6081000,7161000,54838000,0,0,0,9123000,-6081000,0,0,0,0,0,0,2013,0,0.0,0,0.0,1,588193.12,0,0.0,0,0.0,2025-04-30 15:38:33.633104
6421,7810196428,"ООО ""СКАНИЯ-ПИТЕР""",153,400,False,True,False,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51075000,0,3430959000,2365866000,113816000,-29783000,51153000,0,1150723000,3430959000,115894000,113816000,50556000,0,13323000,1150723000,-37791000,115894000,62000,0,0,13323000,-76126000,-37791000,0,0,0,0,0,0,296818000,0,0,0,76268000,-59063000,14984000,0,0,0,44918000,76268000,0,0,0,0,-136756000,44918000,0,0,0,0,-109638000,-136756000,0,0,0,0,0,0,2000,0,0.0,1,5942923.5,0,0.0,0,0.0,0,0.0,2025-04-30 15:38:33.633104
6422,6311012433,"АО ""МЯГКАЯ КРОВЛЯ""",151,232,True,False,False,False,False,False,28655032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271292000,0,2847899000,1796270000,180135000,94981000,303698000,0,2481531000,2847899000,139567000,180135000,402719000,0,2507491000,2481531000,247194000,139567000,463429000,0,2913915000,2507491000,226600000,247194000,0,0,0,0,0,0,333444000,0,0,0,146146000,79614000,322491000,0,0,0,103817000,146146000,401118000,0,0,0,190473000,103817000,491721000,0,0,0,204197000,190473000,0,0,0,0,0,0,1992,1,40600.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-04-30 15:38:33.633104
6423,7814363630,"ООО ""НЕВА-НЕФТЬ""",153,625,False,False,True,False,False,False,918504801,0.0,0.0,0.0,0.0,0.0,0.0,582833253.39,10000.0,0.0,58256000,0,860705000,1593409000,-26915000,2971000,24770000,0,677010000,860705000,-5176000,-26915000,1288000,0,100826000,677010000,-33362000,-5176000,0,0,0,0,0,0,0,0,0,0,0,0,320894000,0,0,0,4400000,11670000,350031000,0,0,0,5103000,4400000,356957000,0,0,0,1810000,5103000,0,0,0,0,0,0,0,0,0,0,0,0,2007,10,5129736.54,1,799750.0,9,244948475.35,0,0.0,0,0.0,2025-04-30 15:38:33.633104
6424,1658217660,"ООО ""ТД ПАРТНЁР""",177,508,True,False,False,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,411000000,228173000,0,0,0,0,231127000,411000000,0,0,0,0,132383000,231127000,0,0,0,0,59241000,132383000,0,0,0,0,0,0,0,0,22645000,0,0,0,8555000,2716000,18701000,0,0,0,6241000,8555000,8597000,0,0,0,-814000,6241000,3291000,0,0,0,54000,-814000,0,0,0,0,0,0,2019,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-04-30 15:38:33.633104
6425,7704828851,"ООО ""ВОСХОД""",96,507,True,False,False,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,75408000,123888000,3691000,18635000,0,0,42643000,75408000,4017000,3691000,0,0,44745000,42643000,7278000,4017000,0,0,41712000,44745000,3835000,7278000,0,0,0,0,0,0,44538000,0,0,0,2023000,9670000,40237000,0,0,0,3765000,2023000,36250000,0,0,0,5234000,3765000,34089000,0,0,0,3006000,5234000,0,0,0,0,0,0,2013,0,0.0,0,0.0,1,12000.0,0,0.0,0,0.0,2025-04-30 15:38:33.633104
6426,3906962404,"ООО ""БАС-ВЕБ""",52,578,True,False,False,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,181143000,215537000,0,0,0,0,108684000,181143000,0,0,0,0,59952000,112064000,0,0,0,0,172695000,59952000,0,0,0,0,0,0,0,0,38400000,0,0,0,14897000,63447000,35165000,0,0,0,-2372000,14897000,61402000,0,0,0,-19624000,-2195000,47495000,0,0,0,10980000,-19624000,0,0,0,0,0,0,2015,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-04-30 15:38:33.633104
6427,3808203776,"ООО ""МЕТАЛЛ-СТРОЙ""",48,260,True,False,False,False,False,False,1290338867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6159000,0,151821000,159259000,4451000,4811000,37294000,0,404979000,151821000,6610000,4451000,24178000,0,249890000,404979000,1631000,6610000,20680000,0,598370000,249890000,2271000,1631000,0,0,0,0,0,0,23568000,0,0,0,3090000,2392000,8983000,0,0,0,4840000,3090000,36298000,0,0,0,890000,4840000,113325000,0,0,0,1230000,890000,0,0,0,0,0,0,2018,2,143843.81,2,4537986.26,1,538403.88,1,538403.88,0,0.0,2025-04-30 15:38:33.633104
6428,3917505953,"ООО ""ПЕРВАЯ ТОПЛИВНАЯ КОМПАНИЯ""",52,625,True,False,False,False,False,False,1040585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,594000,0,769603000,789807000,-1958000,1168000,417000,0,1035100000,769603000,334000,-1958000,7454000,0,1177426000,1035100000,2190000,334000,2461000,0,1235084000,1177426000,7395000,2190000,0,0,0,0,0,0,0,0,0,0,937000,948000,0,0,0,0,1239000,937000,180000,0,0,0,881000,1239000,5120000,0,0,0,922000,881000,0,0,0,0,0,0,2009,1,2210000.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-04-30 15:38:33.633104
6429,6167063880,"ООО ""БИОМАСТЕР +""",144,576,True,False,False,False,False,False,641062756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,251073000,176363000,15961000,6781000,0,0,303384000,251073000,9927000,15961000,0,0,388949000,303384000,37662000,9927000,0,0,487509000,388949000,43274000,37662000,0,0,0,0,0,0,8340000,0,0,0,12385000,6124000,14085000,0,0,0,10633000,12385000,17219000,0,0,0,32754000,10633000,10408000,0,0,0,49477000,32754000,0,0,0,0,0,0,2002,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-04-30 15:38:33.633104
6430,7814609186,"ООО ""АВТОГАЗ""",36,625,True,False,False,False,False,False,2422224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10030000,0,402690000,315265000,4029000,-13675000,15614000,0,220174000,402690000,754000,4029000,9628000,0,215455000,220174000,1824000,754000,0,0,458747000,215455000,0,0,0,0,0,0,0,0,35692000,0,0,0,1449000,-17466000,1487000,0,0,0,611000,1449000,897000,0,0,0,1170000,611000,895000,0,0,0,1082000,1170000,0,0,0,0,0,0,2014,4,362586.93,6,251354.37,0,0.0,0,0.0,0,0.0,2025-04-30 15:38:33.633104
6431,7743223257,"ООО ""СОЮЗПАК""",97,193,True,False,False,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,272496000,0,9640281000,6301963000,726054000,529347000,201888000,0,9303381000,9640281000,1296516000,726054000,1718778000,0,7606253000,9303381000,913136000,1297498000,1905952000,0,8475802000,7606253000,1094472000,913136000,0,0,0,0,0,0,1650954000,0,0,0,61002000,50794000,1193106000,0,0,0,612656000,61002000,761423000,0,0,0,670687000,613442000,1027674000,0,0,0,600231000,670687000,0,0,0,0,0,0,2017,1,1466909.5,0,0.0,0,0.0,0,0.0,0,0.0,2025-04-30 15:38:33.633104
6432,8911013810,"ООО ""ПНПЗ""",208,147,True,False,False,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271957000,0,8205756000,4400913000,163896000,107067000,366484000,0,6036386000,8205756000,75822000,163896000,346738000,0,6835302000,6036386000,76554000,75822000,565302000,0,10334638000,6835302000,79300000,76554000,0,0,0,0,0,0,77447000,0,0,0,86047000,39316000,53549000,0,0,0,41264000,86047000,156617000,0,0,0,46830000,41264000,276041000,0,0,0,48527000,46830000,0,0,0,0,0,0,2018,7,25935101.07,2,62318.45,9,30048733.59,8,31609548.57,3,1399985.44,2025-04-30 15:38:33.633104
6433,1660332195,"ООО ""МИЛАГРО-СИМБИРСК""",177,508,True,False,False,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,440483000,268903000,0,0,0,0,150292000,440483000,0,0,0,0,198817000,150292000,0,0,5240000,0,1101444000,198817000,23356000,3563000,0,0,0,0,0,0,645000,0,0,0,1532000,1889000,2054000,0,0,0,1184000,1532000,16189000,0,0,0,5204000,1184000,465000,0,0,0,16725000,5204000,0,0,0,0,0,0,2019,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-04-30 15:38:33.633104
6434,4217034443,"АО ""КУЗНЕЦКАЯ ЛИЗИНГОВАЯ КОМПАНИЯ""",62,625,False,False,True,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,50547.94,10500.0,500.0,13549000,0,492163000,417917000,13466000,13084000,10505000,0,93526000,492163000,5009000,13466000,7993000,0,96120000,93526000,4019000,5009000,7852000,0,51558000,96120000,2217000,4019000,0,0,0,0,0,0,28106000,0,34000,0,1025000,802000,34891000,0,34000,0,-5691000,1025000,32328000,0,34000,0,-3711000,-5691000,22405000,0,34000,0,0,-3711000,0,0,0,0,0,0,1998,0,0.0,3,51272599.72,4,270641.66,4,398566.25,2,88984.42,2025-04-30 15:38:33.633104
6435,5310013898,"ООО ""НОВОСТЕК""",109,201,True,False,False,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10034000,0,171796000,133560000,1765000,1460000,10673000,0,190465000,171796000,10141000,1765000,19049000,0,185096000,190465000,26025000,10141000,20585000,0,230607000,185096000,21674000,26025000,0,0,0,0,0,0,10870000,0,0,0,745000,353000,9579000,0,0,0,4522000,745000,6726000,0,0,0,19225000,4522000,20957000,0,0,0,15605000,19225000,0,0,0,0,0,0,2007,0,0.0,0,0.0,0,0.0,0,0.0,1,12005.27,2025-04-30 15:38:33.633104
6436,7722321006,"ООО ""ПРИНТВЕЛЛ""",35,596,True,False,False,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,319579000,383412000,19115000,27305000,0,0,516569000,319579000,37101000,19115000,0,0,517735000,516569000,56029000,37101000,0,0,578299000,517735000,61762000,56029000,0,0,0,0,0,0,296376000,0,0,0,15476000,17698000,245305000,0,0,0,28667000,15476000,241918000,0,0,0,24952000,28667000,259081000,0,0,0,16248000,24952000,0,0,0,0,0,0,2015,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-04-30 15:38:33.633104
6437,9715208170,"ООО ""СИТИ-СТРОЙ""",96,661,True,False,False,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,0.0,0,0,497133000,286942000,0,0,0,0,528544000,497133000,0,0,0,0,618644000,528544000,0,0,0,0,767493000,618644000,0,0,0,0,0,0,0,0,18758000,0,0,0,2111000,1238000,53342000,0,0,0,2149000,2111000,75860000,0,0,0,6437000,2149000,76264000,0,0,0,4940000,6437000,0,0,0,0,0,0,2015,1,606297.12,1,100000.0,0,0.0,0,0.0,0,0.0,2025-04-30 15:38:33.633104
6438,7726461389,"ООО ""КАР АЦ""",35,445,False,False,False,False,True,False,39586669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,12127000,0,3492769000,171583000,202728000,5499000,759549000,0,7508393000,3492769000,318369000,202728000,3019411000,0,24382956000,7508393000,1002381000,318369000,3297169000,0,36288941000,24382956000,-48827000,1002381000,0,0,0,0,0,0,331990000,0,0,0,140585000,3035000,1738418000,0,0,0,145100000,140585000,3240976000,0,0,0,359042000,145100000,3098297000,0,0,0,-616588000,359042000,0,0,0,0,0,0,2020,0,0.0,1,0.0,1,109884.85,0,0.0,0,0.0,2025-04-30 15:38:33.633104
6439,7814665092,"ООО ""РЕГИОН СТАЛЬ""",153,644,True,False,False,False,False,False,890958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5785000,0,1990883000,933776000,32330000,27624000,3410000,0,1953457000,1991226000,29357000,30215000,887000,0,1469018000,1953457000,24121000,29357000,0,0,1402473000,1469018000,0,0,0,0,0,0,0,0,52352000,0,0,0,19977000,21442000,10266000,0,0,0,27093000,26026000,11256000,0,0,0,18477000,27093000,8562000,0,0,0,14208000,18477000,0,0,0,0,0,0,2016,5,997558.42,1,67020.15,3,2837950.3600000003,1,1141012.88,0,0.0,2025-04-30 15:38:33.633104
6440,2635813940,"ООО ""СТРИЖАМЕНТ-ЛОГИСТИК""",172,535,True,False,False,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,287343000,177580000,1317000,679000,0,0,286552000,287343000,1087000,1317000,0,0,299403000,286552000,2204000,1087000,0,0,256979000,299403000,1923000,2204000,0,0,0,0,0,0,34864000,0,0,0,964000,541000,38231000,0,0,0,371000,964000,23691000,0,0,0,-2211000,371000,15058000,0,0,0,729000,-2211000,0,0,0,0,0,0,2012,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-04-30 15:38:33.633104
