inn,name,region,okved,status_Действующая организация,status_Деятельность прекращена,status_Процесс банкротства,status_Процесс исключения,status_Процесс реорганизации,status_Стадия ликвидации,Закупки,2020,2021,2022,2023,2024,2025,СумНедоим,СумДолг,ОстЗадолж,2021_1100_СумОтч,2021_1100_СумПред,2021_2110_СумОтч,2021_2110_СумПред,2021_2200_СумОтч,2021_2200_СумПред,2022_1100_СумОтч,2022_1100_СумПред,2022_2110_СумОтч,2022_2110_СумПред,2022_2200_СумОтч,2022_2200_СумПред,2023_1100_СумОтч,2023_1100_СумПред,2023_2110_СумОтч,2023_2110_СумПред,2023_2200_СумОтч,2023_2200_СумПред,2024_1100_СумОтч,2024_1100_СумПред,2024_2110_СумОтч,2024_2110_СумПред,2024_2200_СумОтч,2024_2200_СумПред,2025_1100_СумОтч,2025_1100_СумПред,2025_2110_СумОтч,2025_2110_СумПред,2025_2200_СумОтч,2025_2200_СумПред
7816551171,"ООО ""СКС ""ЭНЕРГО СЕРВИС""",36,634,True,False,False,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,178608000,184912000,6413000,1950000,0,0,182475000,178608000,7650000,6413000,4782000,0,144609000,167191000,7275000,7192000,4284000,0,209256000,144609000,9423000,7275000,0,0,0,0,0,0
2537107055,"ООО ""АЗИАН ПАРТС""",126,584,False,True,False,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,133196000,121826000,0,0,0,0,79173000,133196000,0,0,0,0,73945000,79173000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5003100228,"ООО ""АБТ ГРУПП""",96,570,True,False,False,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17000,0,476697000,463614000,84612000,145117000,27000,0,461155000,476697000,60869000,84612000,103000,0,504814000,461155000,25089000,60869000,237000,0,473445000,504814000,7929000,25089000,0,0,0,0,0,0
7743619026,"ООО ""АКВАТЕХНИКА""",35,720,True,False,False,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4541000,0,1250429000,272309000,133710000,19092000,4225000,0,407856000,1250429000,49813000,133710000,3375000,0,159362000,407856000,-6078000,49813000,2026000,0,105799000,159362000,-5412000,-6078000,0,0,0,0,0,0
3664114392,"ООО ""РК ТРЕЙД""",33,510,True,False,False,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,136005000,329963000,0,0,0,0,163801000,136005000,0,0,0,0,128820000,163801000,0,0,0,0,235986000,128820000,0,0,0,0,0,0,0,0
1659195120,"ООО ""КЕЙТ-ПРО""",142,48,True,False,False,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,4880492.18,0.0,0.0,0,0,543308000,377082000,19500000,12168000,0,0,509479000,543308000,8963000,19500000,149563000,0,485391000,509479000,40073000,8963000,784464000,0,713465000,485391000,60785000,40073000,0,0,0,0,0,0
3245513118,"ООО ""ДИЭМАЙ РУС""",20,584,True,False,False,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94614000,0,2060960000,1854809000,66472000,44488000,86448000,0,2745331000,2060960000,171775000,66472000,28328000,0,3012116000,2745331000,117941000,171775000,51083000,0,3432417000,3012116000,79637000,117941000,0,0,0,0,0,0
2901175120,"ООО ""ХИМБАЗА""",9,478,True,False,False,False,False,False,363266942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,59076000,134861000,0,0,0,0,44933000,59076000,0,0,0,0,40499000,44933000,0,0,0,0,23851000,40499000,0,0,0,0,0,0,0,0
5638067950,"ООО ""СТРОГОНОВ""",118,6,True,False,False,False,False,False,14461420,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25132000,0,778634000,666731000,10937000,13544000,33987000,0,704780000,778634000,11829000,10937000,102330000,0,1084116000,704780000,14295000,11829000,185251000,0,1297283000,1084116000,37621000,14295000,0,0,0,0,0,0
7727325766,"ООО ""ДОСТАВКА МОРЕМ АГРО""",96,508,True,False,False,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10172000,0,7803723000,4532496000,217961000,345823000,58630000,0,9649799000,7803723000,125445000,217961000,138724000,0,18491431000,9649799000,1325001000,125445000,192958000,0,23414293000,18491431000,1045075000,1325001000,0,0,0,0,0,0
7901540149,"ООО ""ХЛ БИРОБИДЖАН""",41,536,True,False,False,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3781000,0,351592000,323317000,14782000,19712000,1691000,0,411226000,351592000,21537000,14782000,743000,0,405842000,411226000,18854000,21537000,0,0,398971000,405842000,16776000,18854000,0,0,0,0,0,0
7703383462,"ООО ""26 ЭЛЕМЕНТ""",95,756,True,False,False,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,134190000,130865000,0,0,0,0,138801000,134190000,0,0,0,0,164250000,138801000,0,0,0,0,282223000,164250000,0,0,0,0,0,0,0,0
7804488292,"ООО ""ПАРТНЕР""",153,260,False,False,True,False,False,False,3489436,0.0,0.0,0.0,0.0,0.0,0.0,428773723.24,35374.0,25374.0,11189000,0,775509000,515346000,64995000,26869000,19274000,0,1892252000,775509000,136733000,64995000,48058000,0,291321000,1892252000,-167233000,136733000,46522000,0,1363000,291321000,-7401000,-167233000,0,0,0,0,0,0
7415021346,"ООО ПКФ ""ЭЛВИН""",199,349,True,False,False,False,False,False,24740,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30896000,0,171665000,143801000,4653000,4583000,32286000,0,158736000,171665000,4598000,4653000,40870000,0,156727000,158736000,4117000,4598000,39315000,0,163678000,156727000,-1923000,4117000,0,0,0,0,0,0
6658460520,"ООО ""АТЛАНТ-ЕКБ""",164,544,False,True,False,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1116425000,945092000,60008000,41982000,100000,0,1025841000,1116425000,45970000,60008000,145000,0,1069302000,1025841000,36271000,45970000,0,0,0,0,0,0,0,0,0,0,0,0
1658135344,"ООО ""АСК-РЕНТГЕН-ИДЕЛЬ""",142,660,True,False,False,False,False,False,5928070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,190818000,125818000,0,0,0,0,414075000,190818000,0,0,0,0,562887000,414075000,0,0,0,0,446754000,562887000,0,0,0,0,0,0,0,0
9715306480,"ООО ""МК ПРОМСТРОЙМЕТАЛЛ ТРЕЙД""",35,632,True,False,False,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162730000,0,8368091000,6073480000,762426000,351069000,306222000,0,8686476000,8368091000,513687000,762426000,387696000,0,9845152000,8686476000,432547000,513687000,344230000,0,6715278000,9845152000,275972000,432547000,0,0,0,0,0,0
6163214225,"ООО ""ГОХЛЕ""",143,647,True,False,False,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,64941.42,834955.28,778974.4,0,0,83513000,141248000,0,0,0,0,66651000,83512000,0,0,0,0,57198000,66651000,0,0,0,0,1064000,57198000,0,0,0,0,0,0,0,0
7726354429,"ООО ""ТАНДЕМ""",99,260,True,False,False,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,379745000,241456000,0,0,0,0,218307000,379765000,0,0,0,0,56790000,218307000,0,0,0,0,39798000,56790000,0,0,0,0,0,0,0,0
7705144660,"ООО ""ФАРМСОЦСЕРВИС""",96,575,True,False,False,False,False,False,289850907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,298379000,340351000,0,0,0,0,206637000,298379000,0,0,0,0,289128000,206637000,0,0,0,0,682592000,289128000,0,0,0,0,0,0,0,0
7729690838,"ООО ""СТРОЙ-ПРОФИ""",96,752,True,False,False,False,False,False,110600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9729000,0,224328000,147127000,9586000,2071000,7004000,0,368669000,224328000,19632000,9586000,1500000,0,488994000,368669000,33176000,19632000,1139000,0,559459000,488994000,26118000,33176000,0,0,0,0,0,0
2725022855,"ООО ""БАЛТИМОР-АМУР""",193,25,True,False,False,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,2139854.52,0.0,0.0,24859000,0,147572000,139573000,4823000,7711000,24777000,0,172617000,147572000,10853000,4823000,23921000,0,189851000,172617000,10091000,10853000,21753000,0,206662000,189851000,16138000,10091000,0,0,0,0,0,0
7729748125,"ООО ТД ""ДАН ТРЕЙД""",96,661,True,False,False,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,584000,0,1010517000,857404000,37382000,33441000,470000,0,910950000,1010517000,16472000,37382000,476000,0,1213697000,910950000,48876000,16472000,13918000,0,1412709000,1213697000,47837000,48876000,0,0,0,0,0,0
7703665280,"ООО ""ФФГ РУС""",96,608,False,True,False,False,False,False,109830626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15030000,0,634618000,669995000,-23381000,15766000,33783000,0,28928000,634618000,-44960000,-23381000,48973000,0,26086000,28928000,-37839000,-44960000,47012000,0,13405000,26086000,-5608000,-37839000,0,0,0,0,0,0
4205003200,"ООО ""СИБПРОМ""",62,626,True,False,False,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25398000,0,769629000,182574000,32180000,4133000,35104000,0,828912000,769629000,72570000,32180000,30329000,0,1487932000,828912000,106141000,72570000,19046000,0,461984000,1487932000,4557000,106141000,0,0,0,0,0,0
5249107512,"ООО ""ПРЕМИО""",106,447,True,False,False,False,False,False,6294263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17199000,0,411360000,286393000,354000,-1428000,18014000,0,191969000,411360000,-332000,354000,15438000,0,734723000,191969000,19505000,-332000,13002000,0,1698527000,734723000,90377000,19505000,0,0,0,0,0,0
7827008320,"ООО ""МЗ ""СЕВЕРНЫЙ МЕТАЛЛОЦЕНТР""",36,270,True,False,False,False,False,False,20043303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99000000,0,505135000,429414000,143846000,77488000,130103000,0,631861000,505135000,200927000,143846000,163408000,0,778396000,631861000,281563000,200927000,99308000,0,779738000,778396000,175922000,281563000,0,0,0,0,0,0
7727393519,"ООО ""ТД АГРОРЕСУРС""",35,661,False,True,False,False,False,False,677824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,446081000,0,0,0,0,0,0,0,0,0,0,253251000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7105020600,"АО ""ФАРТУЛА""",185,731,True,False,False,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46916000,0,468476000,518457000,41187000,59452000,56160000,0,472419000,468476000,41354000,41187000,140461000,0,398505000,472419000,21130000,41354000,39322000,0,505076000,398505000,34238000,21130000,0,0,0,0,0,0
2308241919,"ООО ""АПРЕЛЬ БРЯНСК""",73,731,True,False,False,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47778000,0,1626159000,834463000,-48222000,-15327000,821559000,0,2886111000,1626159000,-142357000,-48222000,1074785000,0,3781229000,2886111000,-158442000,-142357000,1542771000,0,4978780000,3781229000,-187862000,-158442000,0,0,0,0,0,0
5405963778,"ООО ТД ""ТОР""",112,661,True,False,False,False,False,False,1442650,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4253000,0,3172099000,2201899000,77292000,29445000,4694000,0,3627103000,3172099000,290871000,77292000,9746000,0,4709167000,3627103000,220092000,290871000,520598000,0,5247416000,4709167000,627300000,220092000,0,0,0,0,0,0
4024015878,"ООО ТСК ""ЯГУАР""",54,638,False,False,True,False,False,False,12091539,0.0,0.0,0.0,0.0,0.0,0.0,42217.82,55426.41,0.0,280812000,0,462762000,233195000,-19084000,20853000,150391000,0,355664000,462762000,-21506000,-19084000,78983000,0,272672000,355664000,-61546000,-21506000,10696000,0,42966000,272672000,-3490000,-61546000,0,0,0,0,0,0
2724207902,"ООО ""КИПАРИС""",193,510,True,False,False,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,908000,0,130509000,137161000,702000,549000,0,0,0,0,0,0,0,0,198272000,224724000,1299000,756000,0,0,234042000,198272000,1275000,1299000,0,0,0,0,0,0
5403052610,"ООО КОМПАНИЯ ""ХБ-ОПТ""",111,661,True,False,False,False,False,False,2295089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,317633000,250375000,0,0,0,0,352619000,317633000,0,0,0,0,422845000,352619000,0,0,0,0,496156000,422845000,0,0,0,0,0,0,0,0
5904210667,"ООО ""ДЕМИДЫЧ""",125,447,True,False,False,False,False,False,6844000,0.0,0.0,0.0,0.0,0.0,0.0,3487909.97,616400.0,616400.0,96385000,0,2812459000,1719212000,37408000,-16607000,227495000,0,3079364000,2812459000,63973000,37408000,261259000,0,9377994000,3079364000,112877000,63973000,273135000,0,11211731000,9377994000,174383000,112877000,0,0,0,0,0,0
4633010405,"АО ""ГОТЭК-ПРИНТ""",81,135,True,False,False,False,False,False,7951268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182515000,0,1887397000,1500840000,59331000,19550000,380699000,0,1833435000,1887397000,-7788000,59331000,390240000,0,2099848000,1833435000,-59695000,-7788000,389547000,0,2022708000,2099848000,-84474000,-59695000,0,0,0,0,0,0
3665807738,"ООО ""ТЕКСТИЛЬНЫЙ МИР""",34,558,True,False,False,False,False,False,539748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,154754000,122312000,13156000,20491000,0,0,166300000,154754000,19726000,14210000,0,0,132826000,166300000,0,0,0,0,138623000,132826000,0,0,0,0,0,0,0,0
1435332081,"ООО ""ОРТОМЕД+""",140,436,True,False,False,False,False,False,829209966,0.0,0.0,0.0,0.0,0.0,0.0,279909.48,0.0,0.0,16130000,0,197587000,141196000,74250000,31728000,41597000,0,153619000,197587000,28631000,74250000,42413000,0,203326000,153619000,40537000,28631000,39306000,0,215824000,203326000,43599000,40537000,0,0,0,0,0,0
2334018297,"ООО "" КОНСЕРВНОЕ ПРЕДПРИЯТИЕ РУССКОЕ ПОЛЕ - АЛБАШИ """,73,25,True,False,False,False,False,False,1623670,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,659893000,0,3568216000,2342377000,138023000,107943000,600971000,0,4348058000,3568216000,569126000,138023000,532936000,0,3895398000,4348058000,287867000,569126000,662522000,0,3716210000,3895398000,261924000,287867000,0,0,0,0,0,0
3665091660,"ООО ""ВЗС""",34,380,True,False,False,False,False,False,770300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130843000,0,385094000,348170000,95398000,81186000,121292000,0,405830000,385094000,90709000,95398000,113929000,0,352291000,405830000,45958000,90709000,104298000,0,290327000,352291000,3708000,45958000,0,0,0,0,0,0
7721753860,"ООО ""НОВАТЭК""",96,661,True,False,False,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,576514000,510472000,0,0,0,0,199392000,576514000,0,0,0,0,538541000,199392000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7724365714,"ООО ""ДЕШЕВАЯ МЕБЕЛЬ""",96,711,True,False,False,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,982260.21,378014.95,353285.0,0,0,134316000,121997000,0,0,0,0,131467000,134316000,0,0,0,0,125930000,131467000,0,0,0,0,44837000,125930000,0,0,0,0,0,0,0,0
7806299220,"ООО ""КАО""",36,458,True,False,False,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,230519000,153976000,0,0,0,0,352432000,230519000,0,0,0,0,337867000,352507000,0,0,0,0,336168000,337867000,0,0,0,0,0,0,0,0
7743168447,"ООО СП ""ДАЙМ""",35,201,True,False,False,False,False,False,147875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5054000,0,259227000,192106000,4360000,3880000,25743000,0,292042000,259227000,5180000,4360000,22047000,0,338996000,292042000,5125000,5180000,25127000,0,384492000,338996000,6606000,5125000,0,0,0,0,0,0
6166100145,"ООО ""ДСК""",145,638,True,False,False,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,916000,0,340676000,324130000,14113000,9834000,577000,0,316842000,340676000,10561000,14113000,264000,0,303901000,316842000,2735000,10526000,37000,0,482162000,303901000,524000,2735000,0,0,0,0,0,0
5402532406,"ООО ""НОВАЯ СЕТЬ АПТЕК""",111,731,False,True,False,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,197882000,241850000,0,0,0,0,215007000,197882000,0,0,0,0,185092000,215007000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7722483617,"ООО ""КОНСОЛЬ ТРЕЙД""",96,647,True,False,False,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10500.0,500.0,16039000,0,1137526000,801598000,45393000,46427000,17209000,0,1262544000,1137526000,132681000,45393000,22614000,0,2915241000,1262544000,348660000,130943000,26945000,0,1345379000,2915241000,189834000,313037000,0,0,0,0,0,0
6381008751,"ООО ""ЗАГОТОВИТЕЛЬ""",151,468,True,False,False,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11053000,0,127661000,134525000,-1987000,404000,11565000,0,125408000,127661000,-4348000,-1987000,14579000,0,88613000,125408000,-7177000,-4348000,12717000,0,79567000,88613000,-4224000,-7177000,0,0,0,0,0,0
7716909664,"ООО ""АВТО ПОСТАВКА""",96,449,True,False,False,False,False,False,5845636707,0.0,0.0,0.0,0.0,0.0,0.0,2750099.75,0.0,0.0,137000,0,488633000,822558000,3023000,6767000,57690000,0,1988129000,488633000,5959000,3023000,57626000,0,1910007000,1988129000,-124329000,5959000,467431000,0,1491813000,1910007000,14714000,-124329000,0,0,0,0,0,0
6829106850,"ООО ""ТК ""СТРОЙИНВЕСТ""",175,638,True,False,False,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,227688000,187086000,0,0,0,0,242351000,227688000,0,0,0,0,210748000,242351000,0,0,0,0,251438000,210748000,0,0,0,0,0,0,0,0
3664207329,"ООО ""СЛАВЯНЕ""",34,77,True,False,False,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168488000,0,173211000,166148000,1595000,1401000,157317000,0,230013000,173211000,12770000,1595000,191074000,0,298625000,230013000,24286000,12770000,218354000,0,419644000,298625000,76776000,24286000,0,0,0,0,0,0
7841488149,"ООО ""ОРИОН""",36,655,True,False,False,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,219273000,184287000,0,0,0,0,340991000,219273000,0,0,0,0,328476000,340991000,0,0,0,0,301332000,328476000,0,0,0,0,0,0,0,0
3506003682,"ЗАО ""ВОЖЕГА-ЛЕС""",31,2,False,True,False,False,False,False,2695000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,429688000,0,1948862000,1294143000,692536000,280295000,1193235000,0,1682242000,1948862000,431036000,692536000,1292180000,0,1655536000,1682242000,259653000,431036000,0,0,0,0,0,0,0,0,0,0,0,0
5262251530,"ООО ""КОМПАНИЯ""АВТОКАРД""",105,475,True,False,False,False,False,False,446292091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500000,0,4593937000,4123643000,784000,3804000,657000,0,5734201000,4593937000,121967000,784000,562000,0,8798232000,5734201000,182984000,121967000,519000,0,10286670000,8798232000,129886000,182984000,0,0,0,0,0,0
7726414773,"ООО ""ТК АГАТМЕД""",96,107,True,False,False,False,False,False,2946861752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28633000,0,893628000,1084313000,-12226000,22468000,50451000,0,474165000,893628000,18765000,-12226000,38473000,0,750676000,474165000,22108000,18765000,1178000,0,292463000,750676000,11199000,22108000,0,0,0,0,0,0
7814494665,"ООО ""НОВАРТИС НЕВА""",152,178,True,False,False,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4570224000,0,6627481000,3542322000,149840000,-451720000,4638395000,0,8366037000,6627481000,574089000,149840000,4504464000,0,11221725000,8366037000,1003283000,574089000,4308889000,0,10734615000,11221725000,946298000,1003283000,0,0,0,0,0,0
5256060907,"ООО ""ВИТА+""",106,731,False,False,False,False,True,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1985000,0,419404000,449446000,17846000,44407000,2586000,0,478030000,419404000,31138000,17846000,2098000,0,543002000,478030000,35370000,31138000,2712000,0,583685000,543002000,22073000,35370000,0,0,0,0,0,0
7731283967,"ООО ""ДОРСАНД""",96,661,True,False,False,False,False,False,3024491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,249128000,145048000,0,0,0,0,412843000,249128000,0,0,0,0,72647000,412843000,0,0,0,0,6882000,72647000,0,0,0,0,0,0,0,0
5835071762,"ООО ""ПРОТЕЗНО-ОРТОПЕДИЧЕСКИЙ ЦЕНТР""",124,575,True,False,False,False,False,False,1239517561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,768000,0,148639000,151730000,21001000,25132000,38000,0,169126000,148639000,38630000,21001000,3000,0,179376000,169126000,40943000,38630000,135000,0,196864000,179376000,35894000,40943000,0,0,0,0,0,0
7451213639,"ООО ""УРАЛСПЕЦСПЛАВ""",199,258,True,False,False,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10461000,0,360580000,192013000,13886000,6975000,10603000,0,293609000,360580000,24359000,13886000,13083000,0,225943000,293609000,4249000,24359000,0,0,362163000,225943000,0,0,0,0,0,0,0,0
4101163584,"ООО ""24""",57,663,True,False,False,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,190338000,197709000,10128000,-512000,0,0,168422000,190338000,15427000,10128000,0,0,172703000,168422000,19662000,15427000,0,0,198249000,172703000,21208000,19662000,0,0,0,0,0,0
4401042118,"ООО ""ПРОДХОЛОД""",71,528,True,False,False,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,669128000,721179000,0,0,0,0,783961000,669128000,0,0,0,0,768459000,783961000,0,0,0,0,1005226000,768459000,0,0,0,0,0,0,0,0
7702341124,"ООО ""ВАЙДМЮЛЛЕР""",96,619,False,False,False,False,False,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41329000,0,1306555000,1297229000,68286000,82007000,42210000,0,411738000,1306555000,-220324000,68286000,1000,0,222000,411738000,-45641000,-220324000,0,0,0,222000,-2556000,-45641000,0,0,0,0,0,0
5027137410,"ООО ""ЭКОСПЕЦСНАБ""",99,102,True,False,False,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174000,0,89660000,168123000,7137000,20516000,0,0,125259000,89660000,24566000,7137000,87000,0,119497000,125259000,23549000,24566000,4176000,0,149245000,119497000,33122000,23549000,0,0,0,0,0,0
3906197432,"ООО ""МОСКОВСКИЙ ПРОСПЕКТ""",53,644,True,False,False,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,59000,130991000,0,0,0,0,2245000,59000,0,0,0,0,8550000,2245000,0,0,0,0,19612000,8550000,0,0,0,0,0,0,0,0
4706029802,"ООО ""ЛЕСЭКСПО""",85,116,True,False,False,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,217678.68,0.0,0.0,0,0,158674000,183278000,0,0,0,0,206513000,158674000,0,0,0,0,64645000,206513000,0,0,0,0,461455000,64646000,0,0,0,0,0,0,0,0
6678045433,"ООО ""ВКМ-СТАЛЬ""",164,659,True,False,False,False,False,False,14101209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,171665000,274030000,0,0,0,0,560137000,171665000,0,0,0,0,190872000,560137000,0,0,0,0,99964000,190872000,0,0,0,0,0,0,0,0
5260415687,"ООО ""ГК""ЯРМАРКА""",105,565,True,False,False,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,143702000,133089000,0,0,0,0,199343000,143702000,0,0,0,0,88684000,199343000,0,0,0,0,20463000,88684000,0,0,0,0,0,0,0,0
4217146370,"ООО ""АПТЕКА ""СВЕТЛОЯР""",62,731,False,False,False,False,True,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1346000,0,180497000,189495000,-1848000,-4923000,38173000,0,185325000,180497000,-3186000,-1848000,28906000,0,214586000,185325000,-3359000,-3186000,20372000,0,229152000,214586000,-2512000,-3359000,0,0,0,0,0,0
6662099200,"ООО ""ТПП ""РОСКОНДИТЕР""",163,538,True,False,False,False,False,False,5172045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1296000,0,593237000,683594000,29230000,26375000,1088000,0,474125000,593237000,31637000,29230000,1630000,0,624285000,474125000,50743000,31637000,1076000,0,836711000,624285000,57732000,50743000,0,0,0,0,0,0
7718248240,"ООО ""УНИВЕЛЛ""",96,619,True,False,False,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,50000.0,0.0,0.0,0,0,146141000,301133000,0,0,0,0,61913000,146141000,0,0,0,0,146014000,61913000,0,0,0,0,82745000,146014000,0,0,0,0,0,0,0,0
7816523978,"ООО ""БАЛТОВОЩ""",36,519,True,False,False,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,555546000,336303000,2436000,15133000,0,0,464874000,555546000,23125000,2436000,0,0,460212000,464874000,7666000,23125000,0,0,448534000,460212000,5319000,7666000,0,0,0,0,0,0
4707036979,"ООО ""ЕВРОАЭРОБЕТОН""",85,218,True,False,False,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154425000,0,610451000,479391000,157319000,93181000,195309000,0,719741000,610451000,317033000,157319000,226503000,0,672916000,719741000,199418000,317033000,157776000,0,684663000,672916000,186597000,199418000,0,0,0,0,0,0
5024180739,"ООО ""ДАЛИАН ФАРМА""",97,731,True,False,False,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,192082000,173734000,0,0,0,0,204385000,192082000,0,0,0,0,134053000,204385000,0,0,0,0,0,134053000,0,0,0,0,0,0,0,0
6829109339,"ООО ""ГЕОФАРМ""",175,731,True,False,False,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,103090000,144094000,-50000,9368000,0,0,119876000,103090000,3479000,-50000,0,0,134707000,119876000,4631000,3479000,0,0,151972000,134707000,6514000,4631000,0,0,0,0,0,0
7704320120,ООО СУПР,96,619,True,False,False,False,False,False,298659005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6925000,0,1473378000,1212986000,56568000,71308000,14256000,0,941338000,1473378000,71241000,56568000,26346000,0,827959000,941338000,4679000,71241000,33367000,0,875360000,827959000,31890000,4679000,0,0,0,0,0,0
4501008199,"ООО ""ПОЛЛО""",79,576,True,False,False,False,False,False,617123957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10021000,0,175877000,566429000,-24046000,864000,7683000,0,280068000,175877000,30838000,-24046000,4836000,0,510686000,280068000,98480000,30838000,8036000,0,577326000,510686000,77766000,98480000,0,0,0,0,0,0
